Sygnatura czasowa;Polityka RODO: ;Jestem: ;Sta¿ pracy: ;Szko³a:;Co jest prawd¹ o emocjach?;Z psychologicznego punktu widzenia emocje:;Co mo¿e pomóc w KONSTRUKTYWNYM ukojeniu nieprzyjemnych emocji? ;Jak wykonuje siê poprawny oddech przeponowy?;Co jest sposobem na zmniejszenie podatnoœci na odczuwanie nieprzyjemnych stanów emocjonalnych?;Czy forma przekazywania treœci podczas spotkania by³a dla Pani/Pana odpowiednia?;Jeœli nie, co nale¿a³oby zmieniæ?;Czy treœci przekazywane by³y w sposób zrozumia³y?;Czy æwiczenia realizowane w trakcie szkolenia pozwala³y na praktyczne wykorzystywanie zdobytej wiedzy? ;Czy prowadz¹cy zachêca³ do interakcji? Dawa³ mo¿liwoœæ zadawania pytañ i dyskusji? ;Czy udzia³ w szkoleniu pozwoli³ Pani/Panu na zdobycie lub uporz¹dkowanie wiedzy? ;Dziêki spotkaniu lepiej rozumiem to, co siê ze mn¹ dzieje.;Dziêki wiedzy zdobytej na szkoleniu jestem lepiej przygotowana/y na zauwa¿enie swoich emocji i zaopiekowania siê nimi.;Jakie treœci przekazane w ramach spotkania bêd¹ dla Pani/Pana najbardziej przydatne? Dlaczego?;Czy spotkanie zmieni³o sposób postrzegania przez Pani¹/Pana pewnych zagadnieñ? Jakich?;Czy jest Pani/Pan w stanie wskazaæ treœci, które uwa¿a Pani/Pan za zbêdne w agendzie szkolenia? Jakie?;Czy w Pani/Pana odczuciu w agendzie spotkania zabrak³o jakichœ istotnych treœci? Jakich?;Ogólna ocena spotkania ;Czy ma Pani/Pan dodatkowe uwagi dotycz¹ce szkolenia?
11.3.2025 18:37:51;Akceptujê;nauczycielem;1-5 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Nie;Forma by³a bardzo wyk³adowa. Zabrak³o mi æwiczeñ, wiêkszej iloœci interakcji. ;Zdecydowanie tak;Raczej tak;Nie, nie by³o przestrzeni do dyskusji;Raczej nie;1;1;Æwiczenia oddechu po kole, trójk¹cie i kwadracie poniewa¿ wykorzystam je w pracy z uczniami na rewalidacjach.;Nie;Nie nazwa³bym niczego zbêdnym, natomiast w moim odczuciu szkolenie by³o skierowane do pocz¹tkuj¹cych, jako kadra pedagogiczna raczej posiadamy ju¿ wiêkszoœæ wiedzy, która by³a zaoferowana. Du¿o czasu poœwiêciliœmy na omawianie podstaw, a nie zag³êbiliœmy siê w temat.;Tak, ca³e szkolenie by³o zorientowane na wyciszanie, t³umienie emocji. Zupe³nie zabrak³o treœci na temat prze¿ywania emocji w bezpieczny sposób.;5;Nie
11.3.2025 18:42:33;Akceptujê;nauczycielem;1-5 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Raczej tak;Raczej tak;Tak;Raczej nie;3;3;Nie wiem ;Nie ;Nie ;Nie ;5;Nie 
11.3.2025 18:52:34;Akceptujê;nauczycielem;1-5 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;4;4;Najbardziej przyda mi siê czêœæ o prostych sposobach radzenia sobie z emocjami – szczególnie æwiczenia Body2Brain i sekwencja TIPP/ZIOM. Fajne jest to, ¿e mo¿na je wykorzystaæ od razu w pracy z uczniami, ale te¿ dla siebie, ¿eby siê szybciej wyciszyæ i uspokoiæ.;Tak, zdecydowanie. Zrozumia³am, jak bardzo cia³o wp³ywa na emocje – nawet drobne rzeczy, jak oddech czy zmiana postawy, potrafi¹ poprawiæ nastrój i obni¿yæ stres.;Nie, wszystko by³o dobrze przemyœlane. Ka¿dy element czegoœ uczy³ i fajnie siê ze sob¹ ³¹czy³ – nic bym nie wyrzuca³a.;Zabrak³o mi tematu ekoterapii. ;10;Nie
11.3.2025 18:59:28;Akceptujê;nauczycielem;6-10 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Raczej tak;4;3;Praktyczne æwiczenia ;Troszkê ;Nie ma takich;Nic nie zabrak³o ;9;Nie mam 
11.3.2025 19:10:03;Akceptujê;nauczycielem;21 lat i wiêcej;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;4;4;Jak sobie radziæ z emocjami i pomagaæ innym w tej kategorii ¿ycia ;Postrzeganie emocji ;Nie mam takich treœci ;Nie zabrak³o ;9;Nie mam
11.3.2025 19:31:22;Akceptujê;nauczycielem;16-20 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Raczej tak;Tak;Raczej tak;3;4;¯eby dbaæ o swoje emocje codziennie … nie od wielkiego dzwonu… lub jak siê dzieje ju¿ coœ nieprzyjemnego;Najpierw mieæ spokój w sobie… jeœli masz interakcje z kimœ w nerwach ;Nie mam zdania ;Nie mam zdania ;8;Nie mam uwag
11.3.2025 19:43:19;Akceptujê;psycholog / nauczyciel wspomagaj¹cy;6-10 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;techniki radzenia sobie z emocjami;nie;nie;nie;10;nie
11.3.2025 19:50:20;Akceptujê;nauczycielem;1-5 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Raczej tak;4;4;Techniki oddechowe, poniewa¿ pomog¹ mi w pracy z dzieæmi i w pracy nad samym soba;Wszystkie emocje s¹ potrzebne, zarówno  przyjemne jak i nieprzyjemne ;Nie;Nie ;8;Nie
11.3.2025 21:49:40;Akceptujê;nauczycielem;1-5 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Zaopiekowanie siê emocjami. To dla mnie wa¿ne. Mam trudn¹ klasê ;Czym s¹ emocje w ogóle. ;Nie;Nie;10;Nie
11.4.2025 8:22:51;Akceptujê;nauczycielem;1-5 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;tak;tak;tak, æwiczenia rozluŸniaj¹ce ;nie;10;nie
11.4.2025 18:22:13;Akceptujê;nauczycielem;16-20 lat;Specjalny Oœrodek Szkolno-Wychowawczy dla M³odzie¿y Niewidomej i S³abowidz¹cej w Chorzowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Æwiczenia relaksacyjne;Podejœcia do emocji;Nie;Nie;10;Dziêkujê za tematykê szkolenia, bardzo przydatne w naszej pracy
11.4.2025 18:22:25;Akceptujê;nauczycielem;1-5 lat;Specjalny Oœrodek Szkolno-Wychowawczy dla M³odzie¿y Niewidomej i S³abowidz¹cej w Chorzowie;To reakcje, które pojawiaj¹ siê w odpowiedzi na subiektywnie wa¿n¹ dla danej osoby sytuacjê.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Raczej tak;Raczej tak;Tak;Raczej tak;4;4;uspokojenie emocji ;nie;nie;nie;9;nie
11.4.2025 18:23:34;Akceptujê;nauczycielem;21 lat i wiêcej;Specjalny Oœrodek Szkolno-Wychowawczy dla M³odzie¿y Niewidomej i S³abowidz¹cej w Chorzowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;4;5;Tabletki od bólu;Kontrolê emocji;Nie ;Nie ;9;Nie 
11.4.2025 18:24:15;Akceptujê;Wychowawca internatu;16-20 lat;Specjalny Oœrodek Szkolno-Wychowawczy dla M³odzie¿y Niewidomej i S³abowidz¹cej w Chorzowie;To reakcje, które pojawiaj¹ siê w odpowiedzi na subiektywnie wa¿n¹ dla danej osoby sytuacjê.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Przekazane æwiczenia;Muszê zadbaæ o mój dobrostan;Nie;Nie;10;Nie
11.4.2025 18:25:19;Akceptujê;nauczycielem;21 lat i wiêcej;Specjalny Oœrodek Szkolno-Wychowawczy dla M³odzie¿y Niewidomej i S³abowidz¹cej w Chorzowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;W³asny dobrostan fizyczny i psychiczny prze³o¿y sie na jakoœæ pracyvi funkcjonowania w zyciu. ;Dac sobie czas na wyciszenie emocji. ;Nie;Nie;10;Nie
11.4.2025 18:25:40;Akceptujê;nauczycielem;21 lat i wiêcej;Specjalny Oœrodek Szkolno-Wychowawczy dla M³odzie¿y Niewidomej i S³abowidz¹cej w Chorzowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Praktyczne æwiczenia.;Nie, ale usystematyzowa³o moj¹ wiedzê na temat emocji.;Nie;Nie;10;Nie. 
11.4.2025 18:25:41;Akceptujê;rewalidant;21 lat i wiêcej;Specjalny Oœrodek Szkolno-Wychowawczy dla M³odzie¿y Niewidomej i S³abowidz¹cej w Chorzowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;4;æwiczenia pomagaj¹ce zapobiegaæ eskalacji emocji - postawa, oddech;tak - rola oddechu, æwiczeñ fizycznych;nie;nie;10;nie
11.4.2025 18:25:41;Akceptujê;nauczycielem;21 lat i wiêcej;Specjalny Oœrodek Szkolno-Wychowawczy dla M³odzie¿y Niewidomej i S³abowidz¹cej w Chorzowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Æwiczenia praktyczne.;Nie.;Nie.;Nie.;10;Nie.
11.4.2025 22:17:21;Akceptujê;nauczycielem;1-5 lat;Niepubliczna Szko³a Podstawowa Perpetum Mobile  w Bydgoszczy;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Raczej tak;5;5;Cwiczenia mindfullness;Nie zmienilo;nie ma takich ;Dluszcze o: Jak poradzic sobie z wypaleniem zawodowym, w jaki sposob sprawic aby sytuavje w pracy nie przenikaly do zycia prywatnego;8;Dodatkowych nie
11.5.2025 16:01:25;Akceptujê;psychologiem;21 lat i wiêcej;Specjalny Oœrodek Szkolno-Wychowawczy dla M³odzie¿y Niewidomej i S³abowidz¹cej w Chorzowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Metody relaksacyjne;Takb;Tak;Nie;10;Nie
11.5.2025 17:56:07;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa im ks. Paw³a Chmielewskiego w Klebarku Wielkim;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Raczej tak;Tak;Raczej tak;4;4;Wszystkie;Raczej znam to wszystko;nie;nie;8;nie
11.5.2025 17:56:34;Akceptujê;nauczycielem;1-5 lat;Szko³a Podstawowa im ks. Paw³a Chmielewskiego w Klebarku Wielkim;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;¯adna z powy¿szych.;Tak;Nie wiem;Raczej tak;Zdecydowanie tak;Tak;Raczej nie;3;3;Akceptowanie wszystkich swoich emocji;Raczej nie;Raczej nie;Nie wiem;6;Nie
11.5.2025 17:56:35;Akceptujê;psychologiem;21 lat i wiêcej;Szko³a Podstawowa im ks. Paw³a Chmielewskiego w Klebarku Wielkim;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;wspania³y kurs;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;konkretne æwiczenia;-;-;Zauwa¿enia prawdziwej sytuacji nauczycieli i ich odbiorze w spo³eczeñstwie;10;-
11.5.2025 17:56:54;Akceptujê;nauczycielem;16-20 lat;Szko³a Podstawowa im ks. Paw³a Chmielewskiego w Klebarku Wielkim;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;.;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;1;1;.;..;.;.;10;.
11.5.2025 17:57:02;Akceptujê;nauczycielem;6-10 lat;Szko³a Podstawowa im ks. Paw³a Chmielewskiego w Klebarku Wielkim;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;-;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Cwiczenia praktyczne;-;Nie;Nie;9;Nie
11.5.2025 17:58:04;Akceptujê;nauczycielem;mniej ni¿ rok;Szko³a Podstawowa im ks. Paw³a Chmielewskiego w Klebarku Wielkim;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Przekazane æwiczenia, które mogê u¿yæ nie tylko w pracy, ale równie¿ w ¿yciu prywatnym.;Nie;Wszystko by³o w porz¹dku i potrzebne.;Nie;10;brak
11.5.2025 17:58:14;Akceptujê;nauczycielem;21 lat i wiêcej;II Liceum Ogólnokszta³c¹ce im. Mieszka I w Szczecinie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;¯adna z powy¿szych.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Raczej tak;5;3;Æwiczenia;nie;nie;nie;9;nie
11.5.2025 17:58:39;Akceptujê;nauczycielem;11-15 lat;II Liceum Ogólnokszta³c¹ce im. Mieszka I w Szczecinie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Emocje;Du¿o wiedzia³am, ale uporz¹dkowa³o ;Nie;Nie;9;Nie
11.5.2025 17:59:38;Akceptujê;nauczycielem;1-5 lat;Szko³a Podstawowa im ks. Paw³a Chmielewskiego w Klebarku Wielkim;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;informacje o pozycji dominacji;nie zmieni³o;nie;nie zabrak³o;9;brak
11.5.2025 18:00:16;Akceptujê;pedagogiem;21 lat i wiêcej;Szko³a Podstawowa im ks. Paw³a Chmielewskiego w Klebarku Wielkim;To reakcje, które pojawiaj¹ siê w odpowiedzi na subiektywnie wa¿n¹ dla danej osoby sytuacjê.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;brak;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;wszystkie;brak;brak;nie;10;brak
11.5.2025 18:00:52;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa im ks. Paw³a Chmielewskiego w Klebarku Wielkim;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;by³o Ok;Zdecydowanie tak;Zdecydowanie tak;Tak;Raczej tak;4;4;Æwiczenia które mogê wykonaæ w chwilach trudnych emocjonalnie.;Utwierdzi³o mnie w mojej wiedzy;wszystkie treœci by³y przydatne;nie;9;nie
11.5.2025 18:01:00;Akceptujê;nauczycielem;21 lat i wiêcej;II Liceum Ogólnokszta³c¹ce im. Mieszka I w Szczecinie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Raczej tak;Zdecydowanie tak;Tak;Raczej tak;4;5;praktyczne æwiczenia;nie;nie, nie zmienia³abym nic;chyba nie;10;nie
11.5.2025 18:01:04;Akceptujê;nauczycielem;21 lat i wiêcej;II Liceum Ogólnokszta³c¹ce im. Mieszka I w Szczecinie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Raczej tak;4;3;æwiczenia;œrednio;nie jestem;nie;8;nie mam
