Sygnatura czasowa;Polityka RODO: ;Jestem: ;Sta¿ pracy: ;Szko³a:;Co jest prawd¹ o emocjach?;Z psychologicznego punktu widzenia emocje:;Co mo¿e pomóc w KONSTRUKTYWNYM ukojeniu nieprzyjemnych emocji? ;Jak wykonuje siê poprawny oddech przeponowy?;Co jest sposobem na zmniejszenie podatnoœci na odczuwanie nieprzyjemnych stanów emocjonalnych?
11.17.2025 15:42:22;Akceptujê;pedagog specjalny;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 15:42:47;Akceptujê;nauczycielem;6-10 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 15:43:02;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.17.2025 15:43:37;Akceptujê;nauczycielem;11-15 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 15:43:42;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.17.2025 15:44:18;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 15:45:02;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Odreagowanie emocji w k³ótni z inn¹ osob¹.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 15:45:03;Akceptujê;nauczycielem;6-10 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;To reakcje, które pojawiaj¹ siê w odpowiedzi na subiektywnie wa¿n¹ dla danej osoby sytuacjê.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.17.2025 15:45:09;Akceptujê;nauczycielem;16-20 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 15:47:10;Akceptujê;nauczycielem;1-5 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 15:47:56;Akceptujê;nauczycielem;16-20 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 15:49:14;Akceptujê;psychologiem;1-5 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 15:51:17;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez usta, a wydech – przez nos.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.17.2025 15:51:32;Akceptujê;nauczycielem;11-15 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;To reakcje, które pojawiaj¹ siê w odpowiedzi na subiektywnie wa¿n¹ dla danej osoby sytuacjê.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.17.2025 15:54:53;Akceptujê;nauczycielem;1-5 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Odreagowanie emocji w k³ótni z inn¹ osob¹.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.17.2025 15:59:16;Akceptujê;nauczycielem;1-5 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 16:20:05;Akceptujê;pedagogiem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 16:29:33;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.17.2025 16:32:41;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 16:36:02;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 16:43:23;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez usta, a wydech – przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 16:46:11;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.17.2025 16:46:45;Akceptujê;nauczycielem;11-15 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.17.2025 16:49:47;Akceptujê;nauczycielem;16-20 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 16:50:28;Akceptujê;nauczycielem;1-5 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 17:06:47;Akceptujê;nauczycielem;16-20 lat;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 17:07:09;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 17:08:21;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez usta, a wydech – przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.17.2025 18:09:49;Akceptujê;nauczycielem;21 lat i wiêcej;VIII Liceum Ogólnokszta³c¹ce im. Stanis³awa Wyspiañskiego w Rzeszowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.20.2025 15:32:30;Akceptujê;nauczycielem;11-15 lat;Szko³a Podstawowa nr 5 w Nowej Soli;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.20.2025 15:32:44;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa nr 5 w Nowej Soli;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.20.2025 15:34:26;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa nr 5 w Nowej Soli;To reakcje, które pojawiaj¹ siê w odpowiedzi na subiektywnie wa¿n¹ dla danej osoby sytuacjê.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.20.2025 15:43:06;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa nr 5 w Nowej Soli;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Nie wiem;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.20.2025 15:50:44;Akceptujê;nauczycielem;11-15 lat;Szko³a Podstawowa nr 5 w Nowej Soli;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.20.2025 16:45:50;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa nr 5 w Nowej Soli;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.20.2025 16:48:42;Akceptujê;psychologiem;6-10 lat;Szko³a Podstawowa nr 5 w Nowej Soli;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.20.2025 16:50:41;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa nr 5 w Nowej Soli;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.24.2025 15:14:38;Akceptujê;psychologiem;1-5 lat;IX Liceum Ogólnokszta³c¹ce im. Miko³aja Kopernika w Lublinie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.24.2025 15:14:44;Akceptujê;nauczycielem;21 lat i wiêcej;IX Liceum Ogólnokszta³c¹ce im. Miko³aja Kopernika w Lublinie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.24.2025 15:15:48;Akceptujê;nauczycielem;21 lat i wiêcej;IX Liceum Ogólnokszta³c¹ce im. Miko³aja Kopernika w Lublinie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Odreagowanie emocji w k³ótni z inn¹ osob¹.;Wdech odbywa siê przez nos, a wydech – przez usta.;¯adna z powy¿szych.
11.24.2025 15:15:52;Akceptujê;nauczycielem;16-20 lat;IX Liceum Ogólnokszta³c¹ce im. Miko³aja Kopernika w Lublinie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.
11.24.2025 15:31:52;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa im. Tadeusza Koœciuszki w Czernichowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
11.24.2025 15:32:12;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa im. Tadeusza Koœciuszki w Czernichowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Nie wiem
11.24.2025 15:32:14;Akceptujê;dyrektorem/wicedyrektorem;16-20 lat;Szko³a Podstawowa im. Tadeusza Koœciuszki w Czernichowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.
